ID,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,city,last_trip_date,phone,signup_date,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,churn
32956,0,5,,1,Winterfell,25/1/2014,iPhone,25/1/2014,0,1,FALSE,0,1
32957,8.77,5,5,1,Astapor,2/2/2014,iPhone,1/9/2014,0,3,FALSE,66.7,1
32958,0.6,5,,1,Winterfell,28/1/2014,iPhone,1/7/2014,0,1,FALSE,100,1
32959,2.96,5,5,1,King's Landing,3/7/2014,iPhone,18/1/2014,0,0,TRUE,100,0
32960,4.05,4.5,5,1.25,King's Landing,13/6/2014,iPhone,1/6/2014,27.3,3,FALSE,63.6,0
32961,2.48,4.5,4.5,1.19,Winterfell,26/6/2014,iPhone,25/1/2014,14.3,2,TRUE,57.1,0
32962,4.91,4.3,5,1,Astapor,7/1/2014,iPhone,1/10/2014,0,1,FALSE,66.7,1
32963,2.5,5,5,1.31,Astapor,14/5/2014,iPhone,26/1/2014,50,3,FALSE,37.5,1
32964,5.76,5,,1,Astapor,13/1/2014,iPhone,1/12/2014,0,1,FALSE,100,1
32965,4.94,4.7,5,1,Astapor,19/4/2014,iPhone,21/1/2014,0,0,FALSE,33.3,1
32966,3.77,5,,1,King's Landing,6/2/2014,iPhone,23/1/2014,0,3,FALSE,50,1
32967,5.46,4.9,4.5,1,Astapor,5/2/2014,iPhone,19/1/2014,0,7,TRUE,75,1
32968,5.89,4.6,5,1.2,King's Landing,22/5/2014,iPhone,16/1/2014,20,3,TRUE,20,1
32969,16.37,5,3.5,1,Winterfell,1/3/2014,iPhone,1/2/2014,0,2,FALSE,100,1
32970,4.92,5,4.3,1.11,Astapor,6/6/2014,iPhone,1/4/2014,22.2,1,TRUE,44.4,0
32971,5.03,5,4,1,Astapor,28/1/2014,Android,22/1/2014,0,3,FALSE,66.7,1
32972,5.78,4.8,4.5,1,Winterfell,26/6/2014,iPhone,14/1/2014,0,6,TRUE,95,0
32973,3.83,4.3,4.5,1,King's Landing,16/3/2014,Android,29/1/2014,0,4,FALSE,66.7,1
32974,0.64,5,5,1,Winterfell,1/9/2014,iPhone,1/8/2014,0,1,FALSE,100,0
32975,4.22,4.6,3.6,1,Astapor,29/6/2014,iPhone,1/4/2014,0,2,TRUE,25,0
32976,10.74,5,5,1,Winterfell,1/10/2014,iPhone,1/9/2014,0,3,TRUE,100,0
32977,5.68,4.8,4.8,1.06,King's Landing,6/4/2014,iPhone,1/6/2014,8.3,7,FALSE,75,1
32978,1.41,4.8,4.5,1.04,King's Landing,30/6/2014,iPhone,1/1/2014,12.1,1,TRUE,75.8,0
32979,7.82,4,5,1,Winterfell,15/6/2014,iPhone,15/1/2014,0,0,TRUE,0,0
32980,1.46,4.9,5,1,Astapor,29/4/2014,iPhone,31/1/2014,0,8,TRUE,100,1
32981,4.61,4,5,1,Astapor,19/5/2014,iPhone,14/1/2014,0,0,FALSE,66.7,1
32982,2.42,3.3,,1,Winterfell,7/1/2014,iPhone,23/1/2014,0,0,FALSE,100,1
32983,8.66,5,4.5,1,King's Landing,20/1/2014,iPhone,19/1/2014,0,2,FALSE,50,1
32984,9.36,5,5,1,Astapor,4/12/2014,Android,1/10/2014,0,0,FALSE,0,0
32985,2.06,4.8,4.9,1.04,Winterfell,6/8/2014,iPhone,1/3/2014,3,11,TRUE,15.2,0
32986,6.95,5,4,1,King's Landing,5/5/2014,Android,31/1/2014,0,0,TRUE,100,1
32987,5.23,4.7,4,1,Astapor,24/6/2014,iPhone,1/11/2014,0,0,TRUE,100,0
32988,1.36,3.8,4.4,1,Winterfell,28/6/2014,iPhone,1/4/2014,0,4,TRUE,87.5,0
32989,1.16,4,5,1,Winterfell,31/3/2014,iPhone,1/8/2014,0,3,FALSE,50,1
32990,8.32,4.4,4.9,1.01,Winterfell,30/6/2014,iPhone,14/1/2014,2.5,4,FALSE,65,0
32991,10.01,5,4,1,Winterfell,18/2/2014,Android,1/8/2014,0,2,FALSE,100,1
32992,4.17,4.9,3.8,1.11,Winterfell,22/6/2014,Android,26/1/2014,22.2,2,TRUE,22.2,0
32993,1.27,5,5,1,Winterfell,15/4/2014,Android,20/1/2014,0,0,FALSE,100,1
32994,3.05,5,,1.5,Winterfell,17/2/2014,Android,23/1/2014,100,1,FALSE,100,1
32995,12.16,4.9,5,1.22,King's Landing,29/6/2014,iPhone,21/1/2014,25,3,FALSE,87.5,0
32996,5.44,4,4,1,Astapor,6/6/2014,iPhone,24/1/2014,0,0,TRUE,100,0
32997,1.57,5,5,1.25,Winterfell,1/1/2014,iPhone,1/1/2014,50,2,FALSE,100,1
32998,4.64,4.7,4.7,1,King's Landing,15/6/2014,iPhone,19/1/2014,0,5,TRUE,65.2,0
32999,13.68,5,,1,Winterfell,24/5/2014,iPhone,1/11/2014,0,0,FALSE,0,1
33000,1.56,5,5,1,Astapor,22/3/2014,iPhone,22/1/2014,0,2,TRUE,66.7,1
33001,3.29,5,4.5,1.5,Winterfell,2/1/2014,iPhone,1/5/2014,50,2,FALSE,100,1
33002,1.6,5,5,1,King's Landing,5/4/2014,Android,22/1/2014,0,0,FALSE,0,1
33003,3.69,5,4.7,1.04,Winterfell,7/1/2014,iPhone,1/12/2014,8.3,3,FALSE,33.3,1
33004,3.64,4.3,4.9,1.03,Astapor,30/6/2014,iPhone,25/1/2014,5.3,0,FALSE,47.4,0
33005,3.8,5,,1,Winterfell,25/4/2014,Android,1/5/2014,0,0,TRUE,100,1
33006,2.71,5,4,1.58,Winterfell,13/3/2014,Android,1/11/2014,66.7,1,FALSE,66.7,1
33007,1.59,4.9,4.5,1.08,King's Landing,5/9/2014,iPhone,24/1/2014,11.1,4,FALSE,100,0
33008,2.69,4.4,4.7,1,Winterfell,28/6/2014,iPhone,1/11/2014,0,3,FALSE,75,0
33009,1.53,5,5,2.5,Astapor,2/2/2014,iPhone,19/1/2014,100,1,FALSE,0,1
33010,7.76,4.9,4.3,1.01,King's Landing,14/6/2014,iPhone,17/1/2014,2.8,0,FALSE,63.9,0
33011,0.63,4,5,1,Winterfell,1/7/2014,Android,1/7/2014,0,1,FALSE,100,0
33012,2.7,4.3,4,1,Winterfell,6/8/2014,iPhone,1/7/2014,0,4,FALSE,70.8,0
33013,8.1,5,,1,Winterfell,1/5/2014,iPhone,1/4/2014,0,1,FALSE,0,1
33014,18.03,5,4,1,Winterfell,27/2/2014,Android,31/1/2014,0,3,TRUE,100,1
33015,4.59,4.7,4.9,1.08,Astapor,30/5/2014,iPhone,14/1/2014,12,4,TRUE,72,1
33016,3.03,5,5,1,Astapor,1/3/2014,Android,1/2/2014,0,1,TRUE,100,1
33017,2.79,5,,1.5,Astapor,18/1/2014,Android,18/1/2014,100,1,FALSE,0,1
33018,18.32,5,5,1,Winterfell,27/3/2014,iPhone,1/11/2014,0,0,TRUE,100,1
33019,2.81,5,4,1,Astapor,6/7/2014,iPhone,25/1/2014,0,1,TRUE,100,0
33020,5.19,4.8,5,1,Astapor,24/5/2014,Android,17/1/2014,0,2,TRUE,60,1
33021,1.55,5,4,1.5,King's Landing,25/5/2014,Android,18/1/2014,50,0,FALSE,0,1
33022,6.99,3,5,1,King's Landing,20/1/2014,iPhone,17/1/2014,0,2,FALSE,0,1
33023,18.23,5,5,1,Winterfell,5/7/2014,iPhone,15/1/2014,0,0,FALSE,100,0
33024,12.1,4.7,4,1,Winterfell,22/5/2014,iPhone,19/1/2014,0,2,TRUE,33.3,1
33025,2.32,5,5,1,Winterfell,25/5/2014,iPhone,26/1/2014,0,0,FALSE,0,1
33026,1.7,5,4.7,1.05,King's Landing,25/6/2014,iPhone,1/1/2014,20,0,TRUE,100,0
33027,6.12,4.6,4.8,1,King's Landing,31/5/2014,Android,30/1/2014,0,0,FALSE,76.9,1
33028,3.19,4.7,4.2,1.23,Astapor,15/6/2014,iPhone,1/11/2014,23.8,6,FALSE,47.6,0
33029,1.85,5,,1,Winterfell,3/2/2014,iPhone,1/5/2014,0,1,FALSE,0,1
33030,3.45,4.6,4,1,Winterfell,27/6/2014,iPhone,22/1/2014,0,1,TRUE,66.7,0
33031,2.55,4.7,5,1,Winterfell,14/6/2014,Android,23/1/2014,0,3,FALSE,66.7,0
33032,4.3,5,5,1,King's Landing,18/3/2014,Android,1/10/2014,0,0,FALSE,100,1
33033,2.03,4.7,4.8,1.16,King's Landing,21/6/2014,iPhone,1/4/2014,32.4,9,TRUE,27,0
33034,10.16,5,5,1,Astapor,17/1/2014,iPhone,17/1/2014,0,1,FALSE,100,1
33035,4.82,4.9,5,1.21,King's Landing,7/1/2014,iPhone,30/1/2014,30.9,19,FALSE,54.6,1
33036,14.57,5,5,1,Astapor,17/1/2014,iPhone,13/1/2014,0,1,FALSE,100,1
33037,1.6,5,5,1.21,Astapor,4/6/2014,iPhone,25/1/2014,16.7,5,FALSE,16.7,0
33038,5.54,4.8,4.7,1.26,Astapor,26/5/2014,Android,24/1/2014,27.3,4,TRUE,81.8,1
33039,3.12,5,4,1,Winterfell,28/1/2014,iPhone,28/1/2014,0,1,FALSE,100,1
33040,2.53,5,5,1,Winterfell,19/1/2014,iPhone,17/1/2014,0,4,FALSE,25,1
33041,1.77,4.8,4.3,1,Winterfell,5/4/2014,Android,24/1/2014,0,0,FALSE,20,1
33042,2.96,4.9,4.7,1,Astapor,6/11/2014,Android,1/4/2014,0,0,TRUE,77.8,0
33043,6.71,5,4.5,1,Astapor,24/3/2014,Android,23/1/2014,0,1,FALSE,100,1
33044,7.05,5,5,1,King's Landing,13/1/2014,Android,1/12/2014,0,1,FALSE,100,1
33045,5.3,4,4,1,Winterfell,2/1/2014,iPhone,30/1/2014,0,1,TRUE,0,1
33046,1.94,5,5,1,Astapor,15/1/2014,Android,1/10/2014,0,1,FALSE,100,1
33047,3.59,5,3,1.38,Winterfell,16/5/2014,Android,1/8/2014,50,1,FALSE,100,1
33048,7.63,4.7,5,1,Astapor,13/4/2014,Android,25/1/2014,0,1,FALSE,0,1
33049,2.64,5,5,1,Winterfell,28/1/2014,Android,18/1/2014,0,1,FALSE,100,1
33050,2.23,4.7,4,1,Winterfell,16/2/2014,iPhone,28/1/2014,0,3,FALSE,33.3,1
33051,5.08,4.8,4.6,1.06,Winterfell,5/4/2014,Android,28/1/2014,11.8,17,FALSE,70.6,1
33052,8.8,4.5,4,1.1,Winterfell,24/5/2014,iPhone,22/1/2014,10,5,FALSE,90,1
33053,3.09,5,,2.25,Astapor,31/5/2014,iPhone,1/1/2014,100,0,FALSE,0,1
33054,2.28,5,5,1,King's Landing,4/8/2014,iPhone,1/12/2014,0,0,TRUE,50,0
33055,2.3,4.7,4.6,1,Winterfell,20/6/2014,iPhone,17/1/2014,0,5,FALSE,71.4,0
33056,2.05,4,,1,Winterfell,25/1/2014,Android,24/1/2014,0,1,FALSE,0,1
33057,2.91,4,,1,Winterfell,26/1/2014,iPhone,26/1/2014,0,1,TRUE,0,1
33058,9.36,4.8,4.5,1.03,Astapor,30/6/2014,iPhone,1/10/2014,5.9,0,TRUE,47.1,0
33059,10.5,4.5,5,1,King's Landing,13/6/2014,iPhone,26/1/2014,0,0,FALSE,100,0
33060,2.89,5,5,1,Winterfell,29/6/2014,Android,1/6/2014,0,0,TRUE,0,0
33061,2.17,5,5,1,Winterfell,30/5/2014,Android,17/1/2014,0,0,FALSE,100,1
33062,2.19,5,5,1,Astapor,3/11/2014,Android,16/1/2014,0,0,FALSE,100,0
33063,2.03,5,4.5,1,Winterfell,2/9/2014,iPhone,1/10/2014,0,2,FALSE,0,0
33064,3.77,5,4.8,1.06,King's Landing,4/12/2014,iPhone,25/1/2014,22.2,2,FALSE,44.4,0
33065,14.85,5,,1,Astapor,25/4/2014,iPhone,1/11/2014,0,0,TRUE,100,1
33066,10.13,5,5,1,Winterfell,15/2/2014,iPhone,17/1/2014,0,2,TRUE,50,1
33067,2.28,4.7,4.8,1,Winterfell,28/6/2014,iPhone,26/1/2014,0,12,TRUE,49.2,0
33068,10.64,4.9,5,1.02,Winterfell,6/12/2014,iPhone,1/9/2014,7.1,2,TRUE,100,0
33069,4.03,4.7,4.7,1.02,Winterfell,28/6/2014,iPhone,18/1/2014,4.3,2,FALSE,56.5,0
33070,20.93,5,,1,Winterfell,18/1/2014,iPhone,18/1/2014,0,1,FALSE,0,1
33071,1.18,4.5,2.8,1,Winterfell,28/6/2014,iPhone,24/1/2014,0,0,TRUE,44.4,0
33072,2.22,5,,1,King's Landing,31/1/2014,iPhone,31/1/2014,0,1,FALSE,100,1
33073,26.78,5,5,1,King's Landing,20/1/2014,Android,20/1/2014,0,1,FALSE,100,1
33074,7.14,5,,1,King's Landing,30/6/2014,iPhone,18/1/2014,0,1,FALSE,100,0
33075,5.63,4.8,4.7,1.03,Winterfell,21/6/2014,Android,31/1/2014,12.5,7,TRUE,25,0
33076,2.98,4.5,5,1,Winterfell,29/6/2014,iPhone,1/5/2014,0,5,FALSE,46.2,0
33077,15.06,4.8,4.8,1,Winterfell,2/7/2014,Android,23/1/2014,0,4,TRUE,100,0
33078,1.38,5,5,1,Winterfell,1/12/2014,iPhone,1/11/2014,0,1,FALSE,0,0
33079,8.55,5,5,1,King's Landing,4/4/2014,iPhone,20/1/2014,0,1,FALSE,100,1
33080,3.43,4.8,4.3,1.04,Winterfell,5/10/2014,iPhone,26/1/2014,7.7,7,FALSE,46.2,0
33081,0.61,5,4,1,Winterfell,28/4/2014,iPhone,27/1/2014,0,1,FALSE,33.3,1
33082,2.88,5,4.5,1.08,King's Landing,24/6/2014,iPhone,1/8/2014,11.1,2,TRUE,33.3,0
33083,1.06,4.5,4.3,1.08,Winterfell,27/6/2014,iPhone,1/6/2014,4.1,19,FALSE,59.5,0
33084,18.07,5,,1,Winterfell,6/5/2014,iPhone,1/1/2014,0,1,TRUE,100,1
33085,2.73,4.9,4.3,1.31,Winterfell,16/4/2014,iPhone,28/1/2014,25,1,FALSE,58.3,1
33086,2.85,4.9,4.5,1,Winterfell,18/6/2014,iPhone,25/1/2014,0,7,TRUE,29.4,0
33087,5.55,4.2,4.8,1,King's Landing,22/6/2014,Android,30/1/2014,0,0,FALSE,80,0
33088,4.86,5,4.4,1,Astapor,29/5/2014,Android,24/1/2014,0,1,TRUE,100,1
33089,1.55,5,5,1,King's Landing,17/1/2014,iPhone,16/1/2014,0,1,FALSE,100,1
33090,2.45,4.8,4.3,1,Winterfell,27/6/2014,Android,18/1/2014,0,2,FALSE,44.4,0
33091,1.28,5,5,1,Winterfell,21/1/2014,Android,15/1/2014,0,1,TRUE,100,1
33092,0.57,5,,1,Winterfell,13/1/2014,Android,1/5/2014,0,1,FALSE,0,1
33093,3.47,5,5,1,Winterfell,25/5/2014,Android,16/1/2014,0,0,FALSE,0,1
33094,4.78,4.8,4.1,1,Winterfell,15/4/2014,iPhone,1/2/2014,0,6,TRUE,76.5,1
33095,4.25,5,4.6,1.19,King's Landing,6/11/2014,iPhone,1/9/2014,44.4,1,FALSE,55.6,0
33096,3.53,4.9,4.8,1.33,Astapor,28/5/2014,iPhone,30/1/2014,11.1,3,FALSE,44.4,1
33097,4.62,5,5,1,Astapor,28/2/2014,iPhone,24/1/2014,0,2,TRUE,66.7,1
33098,10.59,5,5,1,Astapor,27/2/2014,Android,31/1/2014,0,1,FALSE,100,1
33099,2.95,5,4.6,1.4,Astapor,30/3/2014,iPhone,1/5/2014,60,0,FALSE,0,1
33100,4.96,5,5,1,Astapor,30/4/2014,iPhone,1/7/2014,0,0,FALSE,100,1
33101,1.33,5,5,1,Winterfell,3/2/2014,iPhone,25/1/2014,0,0,FALSE,0,1
33102,12.9,5,4.5,1.25,Winterfell,22/4/2014,Android,1/3/2014,25,1,TRUE,75,1
33103,3.14,4.5,5,1.09,Astapor,6/1/2014,iPhone,21/1/2014,13.6,13,TRUE,72.7,1
33104,4.89,4.5,3.5,1,Winterfell,3/11/2014,iPhone,23/1/2014,0,3,FALSE,75,0
33105,5.86,4.8,4.7,1.09,Astapor,30/6/2014,iPhone,1/12/2014,13.5,3,TRUE,78.4,0
33106,0.82,5,,1,Astapor,1/7/2014,iPhone,1/7/2014,0,1,TRUE,100,0
33107,1.42,5,5,1,Winterfell,15/5/2014,Android,27/1/2014,0,0,FALSE,100,1
33108,3.07,5,3.5,1,Astapor,25/1/2014,Android,18/1/2014,0,2,FALSE,0,1
33109,4,4.6,5,1.11,King's Landing,28/6/2014,iPhone,22/1/2014,20,14,TRUE,45.7,0
33110,4.7,4.8,3.8,1,Winterfell,26/4/2014,iPhone,1/8/2014,0,5,FALSE,61.5,1
33111,2.82,5,5,1,Astapor,3/8/2014,iPhone,23/1/2014,0,4,FALSE,50,0
33112,5.3,5,,1,Winterfell,1/2/2014,Android,1/2/2014,0,1,TRUE,100,1
33113,5.33,4.6,4.3,1.07,Winterfell,29/6/2014,iPhone,30/1/2014,10,3,FALSE,50,0
33114,9.42,5,5,1,Astapor,6/1/2014,iPhone,25/1/2014,0,3,TRUE,42.9,1
33115,3.72,4.9,4.7,1.09,Winterfell,23/4/2014,iPhone,15/1/2014,18.2,4,FALSE,81.8,1
33116,1.7,5,4,1,Astapor,1/4/2014,iPhone,1/2/2014,0,2,FALSE,50,1
33117,4.67,4.9,4.4,1.19,Winterfell,27/1/2014,iPhone,19/1/2014,25,8,FALSE,12.5,1
33118,8.57,5,4,1,King's Landing,28/6/2014,iPhone,16/1/2014,0,1,TRUE,100,0
33119,6.93,5,,1,Astapor,28/6/2014,iPhone,25/1/2014,0,0,TRUE,0,0
33120,2.6,5,5,1,Astapor,23/6/2014,Android,25/1/2014,0,0,FALSE,50,0
33121,2.4,5,,1,Winterfell,3/9/2014,iPhone,17/1/2014,0,1,FALSE,50,0
33122,0.76,5,5,1.25,Astapor,18/5/2014,Android,1/10/2014,100,0,FALSE,0,1
33123,3.44,,5,1,Astapor,30/3/2014,Android,27/1/2014,0,0,FALSE,0,1
33124,2.54,4.6,4.6,1.08,Astapor,30/6/2014,iPhone,18/1/2014,9.9,14,TRUE,61.7,0
33125,1.3,4.5,5,1,Astapor,27/3/2014,iPhone,1/5/2014,0,1,TRUE,50,1
33126,14.41,5,5,1,Astapor,2/5/2014,Android,28/1/2014,0,5,FALSE,100,1
33127,2.65,4.9,4.8,1.07,King's Landing,30/6/2014,iPhone,1/2/2014,8.1,4,TRUE,54.1,0
33128,5.58,4.7,4.9,1.35,King's Landing,29/6/2014,Android,15/1/2014,41.7,1,FALSE,33.3,0
33129,2.81,4.7,4.9,1.06,King's Landing,6/5/2014,iPhone,1/2/2014,11.1,3,FALSE,22.2,1
33130,3.09,5,5,1,Winterfell,19/1/2014,iPhone,1/11/2014,0,1,TRUE,0,1
33131,15.71,5,5,1,Winterfell,2/2/2014,iPhone,18/1/2014,0,2,FALSE,0,1
33132,4.09,5,3,1,Astapor,15/2/2014,Android,17/1/2014,0,2,TRUE,50,1
33133,17.31,5,5,1,Winterfell,29/1/2014,Android,28/1/2014,0,1,TRUE,100,1
33134,2.05,4.6,5,1.2,King's Landing,15/5/2014,iPhone,29/1/2014,21.9,10,TRUE,59.4,1
33135,0.88,4.5,4.8,1,Winterfell,1/8/2014,Android,1/6/2014,0,6,FALSE,100,0
33136,3.82,5,5,1,Winterfell,29/1/2014,iPhone,28/1/2014,0,1,TRUE,100,1
33137,4.15,5,5,1.2,King's Landing,15/3/2014,iPhone,31/1/2014,20,3,TRUE,20,1
33138,1.8,5,1,1.5,Winterfell,2/10/2014,Android,13/1/2014,50,2,TRUE,50,0
33139,5.5,4.9,4.3,1.15,Winterfell,27/5/2014,Android,24/1/2014,8.3,4,FALSE,100,1
33140,22.96,4,1,1,Winterfell,19/1/2014,iPhone,18/1/2014,0,1,FALSE,0,1
33141,2.78,5,4.5,1.25,Winterfell,1/11/2014,iPhone,1/11/2014,50,2,FALSE,0,0
33142,3.11,5,5,1,Astapor,25/1/2014,iPhone,25/1/2014,0,1,FALSE,0,1
33143,2.57,5,5,1,Astapor,2/2/2014,iPhone,1/3/2014,0,2,FALSE,50,1
33144,3.91,4.4,5,1,Winterfell,22/6/2014,Android,1/11/2014,0,4,FALSE,10,0
33145,0.92,3,5,1,Astapor,23/2/2014,iPhone,26/1/2014,0,2,FALSE,0,1
33146,1.97,5,4,1,King's Landing,25/6/2014,iPhone,21/1/2014,0,0,TRUE,100,0
33147,3.85,5,4.6,1.03,King's Landing,6/8/2014,Android,1/5/2014,12.5,2,FALSE,87.5,0
33148,1.74,4,,1,Astapor,2/2/2014,iPhone,13/1/2014,0,1,FALSE,0,1
33149,5.66,5,,1,Winterfell,23/2/2014,Android,1/1/2014,0,0,TRUE,0,1
33150,7.88,5,5,1,Winterfell,20/1/2014,iPhone,20/1/2014,0,1,FALSE,100,1
33151,2.94,4.7,4.1,1.08,King's Landing,29/6/2014,Android,20/1/2014,12.5,3,TRUE,58.3,0
33152,3.43,5,4,1,Astapor,18/1/2014,Android,17/1/2014,0,1,FALSE,100,1
33153,6.92,5,5,1,King's Landing,24/4/2014,iPhone,1/1/2014,0,5,TRUE,50,1
33154,3.01,5,5,1.16,King's Landing,16/6/2014,Android,1/4/2014,18.2,1,TRUE,45.5,0
33155,1.98,5,5,1.5,King's Landing,20/4/2014,iPhone,1/4/2014,50,0,FALSE,0,1
33156,2.15,4.9,5,1,Astapor,30/6/2014,iPhone,18/1/2014,0,0,TRUE,63.6,0
33157,3.4,4,5,1,Astapor,29/1/2014,iPhone,1/11/2014,0,1,FALSE,100,1
33158,3.07,4.7,4.9,1.03,Winterfell,29/6/2014,iPhone,25/1/2014,5.7,1,TRUE,74.5,0
33159,5.54,5,5,1,Winterfell,6/3/2014,iPhone,18/1/2014,0,2,FALSE,40,1
33160,2.69,5,4,1,King's Landing,16/6/2014,iPhone,20/1/2014,0,1,TRUE,100,0
33161,2.39,4,1,1,Winterfell,16/4/2014,iPhone,1/11/2014,0,0,FALSE,100,1
33162,14.12,5,5,1,Winterfell,24/1/2014,Android,1/5/2014,0,2,FALSE,100,1
33163,3.04,4.8,4,1.4,Astapor,6/5/2014,iPhone,19/1/2014,20,0,TRUE,40,1
33164,2.7,5,5,1,Astapor,21/1/2014,Android,20/1/2014,0,1,FALSE,100,1
33165,22.67,4.3,5,1,Astapor,19/3/2014,iPhone,16/1/2014,0,0,FALSE,100,1
33166,3.03,4.3,4.5,1,Winterfell,19/1/2014,Android,19/1/2014,0,3,TRUE,0,1
33167,14.35,5,4,1,Winterfell,25/1/2014,iPhone,24/1/2014,0,1,FALSE,100,1
33168,17.81,5,,1,Winterfell,6/5/2014,iPhone,28/1/2014,0,1,TRUE,100,1
33169,2.4,5,4.2,1.15,Winterfell,21/6/2014,iPhone,22/1/2014,16.7,2,FALSE,66.7,0
33170,1.03,4.7,4.7,1,Winterfell,13/5/2014,iPhone,27/1/2014,0,14,FALSE,77.3,1
33171,1.68,5,5,1,Winterfell,21/1/2014,iPhone,21/1/2014,0,2,FALSE,100,1
33172,1.55,4,4,1,Winterfell,1/1/2014,Android,1/1/2014,0,1,FALSE,100,1
33173,2.39,5,4.3,1,Winterfell,14/5/2014,iPhone,1/9/2014,0,2,FALSE,100,1
33174,2.75,5,3.3,1,Winterfell,27/6/2014,iPhone,1/10/2014,0,2,TRUE,66.7,0
33175,8.05,5,5,1,Astapor,3/7/2014,Android,24/1/2014,0,0,FALSE,100,0
33176,2.1,5,5,1,King's Landing,6/3/2014,iPhone,23/1/2014,0,2,FALSE,100,1
33177,1.47,5,5,1,Winterfell,17/3/2014,Android,1/5/2014,0,0,FALSE,100,1
33178,6.04,5,5,1.42,Astapor,23/6/2014,iPhone,25/1/2014,50,0,TRUE,0,0
33179,12.65,5,5,1,Winterfell,1/9/2014,iPhone,1/9/2014,0,1,FALSE,100,0
33180,13.54,5,,1,Winterfell,16/3/2014,Android,18/1/2014,0,0,FALSE,0,1
33181,8.04,4.6,5,1,Astapor,24/6/2014,iPhone,1/7/2014,0,4,FALSE,80,0
33182,31.83,5,5,1,Winterfell,15/1/2014,iPhone,13/1/2014,0,3,FALSE,100,1
33183,1.17,5,5,1,Winterfell,23/6/2014,iPhone,1/3/2014,0,2,FALSE,0,0
33184,4.92,4.8,4.9,1.09,Winterfell,21/6/2014,,26/1/2014,9.3,25,TRUE,68.6,0
33185,2.08,5,,1,King's Landing,25/2/2014,Android,26/1/2014,0,1,FALSE,100,1
33186,21.12,5,5,1,Winterfell,28/1/2014,Android,19/1/2014,0,1,FALSE,100,1
33187,5.01,4.9,3.9,1.02,King's Landing,25/6/2014,iPhone,22/1/2014,6.7,4,TRUE,73.3,0
33188,2.89,5,5,1.12,King's Landing,27/6/2014,iPhone,24/1/2014,23.3,8,TRUE,70,0
33189,2.19,5,4.5,1,Astapor,3/9/2014,iPhone,24/1/2014,0,0,TRUE,0,0
33190,3.19,5,5,1,King's Landing,19/1/2014,iPhone,17/1/2014,0,1,FALSE,0,1
33191,5.63,5,4,1,Astapor,13/4/2014,Android,1/4/2014,0,0,FALSE,0,1
33192,3.86,4.8,4.8,1.04,Winterfell,6/5/2014,Android,1/8/2014,3,5,TRUE,72.7,1
33193,11.74,4.8,4.9,1,Winterfell,28/6/2014,iPhone,19/1/2014,0,0,FALSE,45,0
33194,1.54,3.4,4.5,1,Winterfell,29/3/2014,iPhone,27/1/2014,0,2,FALSE,100,1
33195,3.14,5,3.8,1,Winterfell,27/6/2014,iPhone,1/1/2014,0,0,TRUE,100,0
33196,15.56,5,5,1,Winterfell,4/11/2014,iPhone,15/1/2014,0,0,FALSE,100,0
33197,2.17,4.6,4.6,1,Winterfell,28/6/2014,iPhone,26/1/2014,0,6,TRUE,64.5,0
33198,6.2,4.4,4.5,1.04,Astapor,26/5/2014,iPhone,29/1/2014,16.7,1,TRUE,33.3,1
33199,1.33,4.5,,1.25,Astapor,3/6/2014,iPhone,1/9/2014,50,1,TRUE,100,0
33200,1.89,5,5,1,Astapor,17/5/2014,iPhone,22/1/2014,0,0,FALSE,100,1
33201,3.93,4.5,5,1,Winterfell,21/6/2014,iPhone,1/5/2014,0,0,TRUE,25,0
33202,6.56,5,5,1.75,Astapor,2/8/2014,Android,18/1/2014,50,2,FALSE,50,0
33203,4.79,4.5,4.5,1,Astapor,14/6/2014,iPhone,14/1/2014,0,0,TRUE,87.5,0
33204,11.59,5,4.8,1,King's Landing,15/6/2014,iPhone,14/1/2014,0,3,FALSE,88.9,0
33205,2.96,4.6,5,1.08,Astapor,17/5/2014,Android,19/1/2014,4,10,TRUE,56,1
33206,5.67,5,5,1.42,Astapor,18/5/2014,iPhone,1/2/2014,33.3,2,FALSE,66.7,1
33207,19.22,5,5,1,King's Landing,27/6/2014,iPhone,31/1/2014,0,0,TRUE,100,0
33208,2.32,5,,1,Astapor,17/1/2014,Android,16/1/2014,0,1,FALSE,100,1
33209,4.29,4.8,5,1,Winterfell,4/6/2014,iPhone,17/1/2014,0,1,FALSE,25,0
33210,13.54,5,5,1,King's Landing,23/5/2014,iPhone,31/1/2014,0,1,FALSE,100,1
33211,2.28,5,,1,Astapor,20/4/2014,iPhone,26/1/2014,0,0,FALSE,0,1
33212,4.22,4.3,4.3,1,Astapor,20/3/2014,iPhone,29/1/2014,0,0,FALSE,100,1
33213,4.38,5,5,1,Astapor,2/10/2014,iPhone,24/1/2014,0,4,FALSE,75,0
33214,6.55,2.7,5,1,Astapor,20/1/2014,Android,18/1/2014,0,3,FALSE,66.7,1
33215,7.76,5,5,1.19,King's Landing,24/6/2014,iPhone,25/1/2014,25,2,TRUE,100,0
33216,39.62,5,5,1,King's Landing,24/1/2014,iPhone,1/12/2014,0,1,FALSE,100,1
33217,3.94,4.7,4.4,1,Winterfell,29/6/2014,iPhone,1/9/2014,0,2,TRUE,66.7,0
